EMPRESA_JUNIOR,FEDERACAO,ANO_FEDERACAO,CLUSTER_2018,CLUSTER_2019,AC,TEMPO_MEDIO_DIAS,FATURAMENTO,N_MEMBROS_PROJETO,NPS,ESTADO,CIDADE,UNIVERSIDADE,MEMBROS,ID
I9 Engenharia Jr.,FEJEA,2016,2,3,Não,71.43,650.00,1,N/A,AL,Delmiro Gouveia,Universidade Federal de Alagoas,21,396
I9 Engenharia Jr.,FEJEA,2016,2,3,Não,71.43,450.00,1,N/A,AL,Delmiro Gouveia,Universidade Federal de Alagoas,21,396
I9 Engenharia Jr.,FEJEA,2016,2,3,Não,71.43,1080.00,2,N/A,AL,Delmiro Gouveia,Universidade Federal de Alagoas,21,396
I9 Engenharia Jr.,FEJEA,2016,2,3,Não,71.43,1080.00,2,N/A,AL,Delmiro Gouveia,Universidade Federal de Alagoas,21,396
I9 Engenharia Jr.,FEJEA,2016,2,3,Não,71.43,1350.00,2,N/A,AL,Delmiro Gouveia,Universidade Federal de Alagoas,21,396
I9 Engenharia Jr.,FEJEA,2016,2,3,Não,71.43,760.00,2,N/A,AL,Delmiro Gouveia,Universidade Federal de Alagoas,21,396
I9 Engenharia Jr.,FEJEA,2016,2,3,Não,71.43,460.00,2,N/A,AL,Delmiro Gouveia,Universidade Federal de Alagoas,21,396
I9 Engenharia Jr.,FEJEA,2016,2,3,Não,71.43,500.00,2,N/A,AL,Delmiro Gouveia,Universidade Federal de Alagoas,21,396
I9 Engenharia Jr.,FEJEA,2016,2,3,Não,71.43,520.00,1,N/A,AL,Delmiro Gouveia,Universidade Federal de Alagoas,21,396
I9 Engenharia Jr.,FEJEA,2016,2,3,Não,71.43,900.00,2,N/A,AL,Delmiro Gouveia,Universidade Federal de Alagoas,21,396
I9 Engenharia Jr.,FEJEA,2016,2,3,Não,71.43,315.00,1,N/A,AL,Delmiro Gouveia,Universidade Federal de Alagoas,21,396
I9 Engenharia Jr.,FEJEA,2016,2,3,Não,71.43,1500.00,2,N/A,AL,Delmiro Gouveia,Universidade Federal de Alagoas,21,396
IPRO Jr. - Inovações em Projetos Júnior,FEJEMG,2017,1,1,Não,29.29,2200.00,5,N/A,MG,Belo Horizonte,PUC MINAS,40,801
IPRO Jr. - Inovações em Projetos Júnior,FEJEMG,2017,1,1,Não,29.29,3000.00,5,N/A,MG,Belo Horizonte,PUC MINAS,40,801
IPRO Jr. - Inovações em Projetos Júnior,FEJEMG,2017,1,1,Não,29.29,3500.00,7,N/A,MG,Belo Horizonte,PUC MINAS,40,801
IPRO Jr. - Inovações em Projetos Júnior,FEJEMG,2017,1,1,Não,29.29,1987.42,7,N/A,MG,Belo Horizonte,PUC MINAS,40,801
IPRO Jr. - Inovações em Projetos Júnior,FEJEMG,2017,1,1,Não,29.29,720.00,4,N/A,MG,Belo Horizonte,PUC MINAS,40,801
Planej - Empresa Júnior de Arquitetura e Urbanismo e Engenharia Civil,PB Júnior,2016,5,5,Não,31.3,3410.00,1,N/A,PB,João Pessoa,UFPB,30,108
Planej - Empresa Júnior de Arquitetura e Urbanismo e Engenharia Civil,PB Júnior,2016,5,5,Não,31.3,800.00,1,N/A,PB,João Pessoa,UFPB,30,108
Planej - Empresa Júnior de Arquitetura e Urbanismo e Engenharia Civil,PB Júnior,2016,5,5,Não,31.3,5200.00,4,N/A,PB,João Pessoa,UFPB,30,108
Planej - Empresa Júnior de Arquitetura e Urbanismo e Engenharia Civil,PB Júnior,2016,5,5,Não,31.3,4200.00,1,N/A,PB,João Pessoa,UFPB,30,108
Planej - Empresa Júnior de Arquitetura e Urbanismo e Engenharia Civil,PB Júnior,2016,5,5,Não,31.3,3192.00,2,N/A,PB,João Pessoa,UFPB,30,108
Planej - Empresa Júnior de Arquitetura e Urbanismo e Engenharia Civil,PB Júnior,2016,5,5,Não,31.3,950.00,1,N/A,PB,João Pessoa,UFPB,30,108
Planej - Empresa Júnior de Arquitetura e Urbanismo e Engenharia Civil,PB Júnior,2016,5,5,Não,31.3,1420.00,1,N/A,PB,João Pessoa,UFPB,30,108
Planej - Empresa Júnior de Arquitetura e Urbanismo e Engenharia Civil,PB Júnior,2016,5,5,Não,31.3,1010.00,1,N/A,PB,João Pessoa,UFPB,30,108
Planej - Empresa Júnior de Arquitetura e Urbanismo e Engenharia Civil,PB Júnior,2016,5,5,Não,31.3,1200.00,2,9,PB,João Pessoa,UFPB,30,108
Planej - Empresa Júnior de Arquitetura e Urbanismo e Engenharia Civil,PB Júnior,2016,5,5,Não,31.3,9680.00,1,N/A,PB,João Pessoa,UFPB,30,108
Planej - Empresa Júnior de Arquitetura e Urbanismo e Engenharia Civil,PB Júnior,2016,5,5,Não,31.3,800.00,1,N/A,PB,João Pessoa,UFPB,30,108
Planej - Empresa Júnior de Arquitetura e Urbanismo e Engenharia Civil,PB Júnior,2016,5,5,Não,31.3,1800.00,1,N/A,PB,João Pessoa,UFPB,30,108
Alcance Engenharia Junior,FEJEPAR,2016,2,4,Não,16.07,2250.00,2,N/A,PR,Curitiba,UFPR,37,351
Alcance Engenharia Junior,FEJEPAR,2016,2,4,Não,16.07,1993.50,5,10,PR,Curitiba,UFPR,37,351
Alcance Engenharia Junior,FEJEPAR,2016,2,4,Não,16.07,1075.00,4,N/A,PR,Curitiba,UFPR,37,351
Alcance Engenharia Junior,FEJEPAR,2016,2,4,Não,16.07,1000.00,2,N/A,PR,Curitiba,UFPR,37,351
Alcance Engenharia Junior,FEJEPAR,2016,2,4,Não,16.07,455.00,2,N/A,PR,Curitiba,UFPR,37,351
Alcance Engenharia Junior,FEJEPAR,2016,2,4,Não,16.07,320.00,4,N/A,PR,Curitiba,UFPR,37,351
Alcance Engenharia Junior,FEJEPAR,2016,2,4,Não,16.07,500.00,3,N/A,PR,Curitiba,UFPR,37,351
Alcance Engenharia Junior,FEJEPAR,2016,2,4,Não,16.07,1000.00,1,N/A,PR,Curitiba,UFPR,37,351
Alcance Engenharia Junior,FEJEPAR,2016,2,4,Não,16.07,1100.00,4,N/A,PR,Curitiba,UFPR,37,351
Alcance Engenharia Junior,FEJEPAR,2016,2,4,Não,16.07,4500.00,2,N/A,PR,Curitiba,UFPR,37,351
Alcance Engenharia Junior,FEJEPAR,2016,2,4,Não,16.07,300.00,2,N/A,PR,Curitiba,UFPR,37,351
Alcance Engenharia Junior,FEJEPAR,2016,2,4,Não,16.07,200.00,1,N/A,PR,Curitiba,UFPR,37,351
Alcance Engenharia Junior,FEJEPAR,2016,2,4,Não,16.07,350.00,1,N/A,PR,Curitiba,UFPR,37,351
Alcance Engenharia Junior,FEJEPAR,2016,2,4,Não,16.07,2100.00,2,N/A,PR,Curitiba,UFPR,37,351
Alcance Engenharia Junior,FEJEPAR,2016,2,4,Não,16.07,1200.00,2,N/A,PR,Curitiba,UFPR,37,351
Alcance Engenharia Junior,FEJEPAR,2016,2,4,Não,16.07,1053.00,3,N/A,PR,Curitiba,UFPR,37,351
Alcance Engenharia Junior,FEJEPAR,2016,2,4,Não,16.07,1600.00,4,N/A,PR,Curitiba,UFPR,37,351
Alcance Engenharia Junior,FEJEPAR,2016,2,4,Não,16.07,1080.00,2,N/A,PR,Curitiba,UFPR,37,351
Alcance Engenharia Junior,FEJEPAR,2016,2,4,Não,16.07,25000.00,13,N/A,PR,Curitiba,UFPR,37,351
Alcance Engenharia Junior,FEJEPAR,2016,2,4,Não,16.07,250.00,2,N/A,PR,Curitiba,UFPR,37,351
Alcance Engenharia Junior,FEJEPAR,2016,2,4,Não,16.07,1350.00,3,N/A,PR,Curitiba,UFPR,37,351
INOVATECH,FEJEPAR,2009,2,3,Não,8.59,2855.70,4,N/A,PR,Maringá,UEM,22,319
INOVATECH,FEJEPAR,2009,2,3,Não,8.59,360.00,1,N/A,PR,Maringá,UEM,22,319
INOVATECH,FEJEPAR,2009,2,3,Não,8.59,3400.00,3,N/A,PR,Maringá,UEM,22,319
INOVATECH,FEJEPAR,2009,2,3,Não,8.59,500.00,1,N/A,PR,Maringá,UEM,22,319
INOVATECH,FEJEPAR,2009,2,3,Não,8.59,1400.00,4,N/A,PR,Maringá,UEM,22,319
INOVATECH,FEJEPAR,2009,2,3,Não,8.59,180.00,1,N/A,PR,Maringá,UEM,22,319
INOVATECH,FEJEPAR,2009,2,3,Não,8.59,3248.50,4,N/A,PR,Maringá,UEM,22,319
INOVATECH,FEJEPAR,2009,2,3,Não,8.59,4200.00,4,N/A,PR,Maringá,UEM,22,319
INOVATECH,FEJEPAR,2009,2,3,Não,8.59,45500.00,1,N/A,PR,Maringá,UEM,22,319
Asimov Jr,FEJEMG,2019,N/A,N/A,Não,0,800.00,5,N/A,MG,,UNIFEI,17,1465
Sênior Consultoria Ambiental,FEJEMG,2011,1,1,Não,13.33,450.00,4,N/A,MG,João Monlevade,UEMG,8,455
Sênior Consultoria Ambiental,FEJEMG,2011,1,1,Não,13.33,30.00,5,N/A,MG,João Monlevade,UEMG,8,455
Cristal Mineração e Petróleo Júnior,UNIJr-BA,2015,3,1,Não,77.64,182.90,2,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,15,274
Cristal Mineração e Petróleo Júnior,UNIJr-BA,2015,3,1,Não,77.64,6000.00,N/A,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,15,274
Cristal Mineração e Petróleo Júnior,UNIJr-BA,2015,3,1,Não,77.64,1000.00,2,10,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,15,274
Cristal Mineração e Petróleo Júnior,UNIJr-BA,2015,3,1,Não,77.64,2000.00,4,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,15,274
Cristal Mineração e Petróleo Júnior,UNIJr-BA,2015,3,1,Não,77.64,1000.00,5,10,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,15,274
Cristal Mineração e Petróleo Júnior,UNIJr-BA,2015,3,1,Não,77.64,7200.00,8,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,15,274
Cristal Mineração e Petróleo Júnior,UNIJr-BA,2015,3,1,Não,77.64,1200.00,3,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,15,274
Cristal Mineração e Petróleo Júnior,UNIJr-BA,2015,3,1,Não,77.64,1000.00,4,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,15,274
Cristal Mineração e Petróleo Júnior,UNIJr-BA,2015,3,1,Não,77.64,8500.00,1,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,15,274
Cristal Mineração e Petróleo Júnior,UNIJr-BA,2015,3,1,Não,77.64,1000.00,2,10,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,15,274
Cristal Mineração e Petróleo Júnior,UNIJr-BA,2015,3,1,Não,77.64,1000.00,6,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,15,274
EJCM,RioJunior,1998,2,3,Não,18.55,1000.00,3,8,RJ,Rio de Janeiro,UFRJ,34,72
EJCM,RioJunior,1998,2,3,Não,18.55,2002.00,4,10,RJ,Rio de Janeiro,UFRJ,34,72
EJCM,RioJunior,1998,2,3,Não,18.55,1500.00,4,9,RJ,Rio de Janeiro,UFRJ,34,72
EJCM,RioJunior,1998,2,3,Não,18.55,9584.60,5,N/A,RJ,Rio de Janeiro,UFRJ,34,72
EJCM,RioJunior,1998,2,3,Não,18.55,8000.00,5,N/A,RJ,Rio de Janeiro,UFRJ,34,72
EJCM,RioJunior,1998,2,3,Não,18.55,4792.30,5,N/A,RJ,Rio de Janeiro,UFRJ,34,72
EJCM,RioJunior,1998,2,3,Não,18.55,3500.00,2,10,RJ,Rio de Janeiro,UFRJ,34,72
EJCM,RioJunior,1998,2,3,Não,18.55,23300.00,5,N/A,RJ,Rio de Janeiro,UFRJ,34,72
EJCM,RioJunior,1998,2,3,Não,18.55,9584.60,6,N/A,RJ,Rio de Janeiro,UFRJ,34,72
EJCM,RioJunior,1998,2,3,Não,18.55,8500.00,4,N/A,RJ,Rio de Janeiro,UFRJ,34,72
EJCM,RioJunior,1998,2,3,Não,18.55,13500.00,4,N/A,RJ,Rio de Janeiro,UFRJ,34,72
CONCRETA - Soluções em Engenharia,FEJEMG,2018,N/A,2,Não,15,1003.20,5,N/A,MG,Rio Paranaíba,UFV,23,1038
CONCRETA - Soluções em Engenharia,FEJEMG,2018,N/A,2,Não,15,900.00,3,N/A,MG,Rio Paranaíba,UFV,23,1038
CONCRETA - Soluções em Engenharia,FEJEMG,2018,N/A,2,Não,15,1069.00,4,N/A,MG,Rio Paranaíba,UFV,23,1038
CONCRETA - Soluções em Engenharia,FEJEMG,2018,N/A,2,Não,15,2916.00,5,N/A,MG,Rio Paranaíba,UFV,23,1038
Titanus Soluções Sustentáveis,RioJunior,2014,1,1,Não,48,2474.00,4,N/A,RJ,Rio de Janeiro,UERJ,24,383
Titanus Soluções Sustentáveis,RioJunior,2014,1,1,Não,48,710.00,4,N/A,RJ,Rio de Janeiro,UERJ,24,383
Titanus Soluções Sustentáveis,RioJunior,2014,1,1,Não,48,676.00,3,N/A,RJ,Rio de Janeiro,UERJ,24,383
Titanus Soluções Sustentáveis,RioJunior,2014,1,1,Não,48,520.00,3,N/A,RJ,Rio de Janeiro,UERJ,24,383
Consultec Jr - Projetos em Arquitetura e Engenharia Civil,FEJECE,2002,5,5,Não,21.46,2850.00,3,10,CE,Fortaleza,UFC,29,367
Consultec Jr - Projetos em Arquitetura e Engenharia Civil,FEJECE,2002,5,5,Não,21.46,1750.00,3,10,CE,Fortaleza,UFC,29,367
Consultec Jr - Projetos em Arquitetura e Engenharia Civil,FEJECE,2002,5,5,Não,21.46,1552.30,3,10,CE,Fortaleza,UFC,29,367
Consultec Jr - Projetos em Arquitetura e Engenharia Civil,FEJECE,2002,5,5,Não,21.46,900.00,2,10,CE,Fortaleza,UFC,29,367
Consultec Jr - Projetos em Arquitetura e Engenharia Civil,FEJECE,2002,5,5,Não,21.46,950.00,2,10,CE,Fortaleza,UFC,29,367
Consultec Jr - Projetos em Arquitetura e Engenharia Civil,FEJECE,2002,5,5,Não,21.46,3900.00,6,N/A,CE,Fortaleza,UFC,29,367
Consultec Jr - Projetos em Arquitetura e Engenharia Civil,FEJECE,2002,5,5,Não,21.46,890.00,2,10,CE,Fortaleza,UFC,29,367
Consultec Jr - Projetos em Arquitetura e Engenharia Civil,FEJECE,2002,5,5,Não,21.46,1054.50,2,10,CE,Fortaleza,UFC,29,367
Consultec Jr - Projetos em Arquitetura e Engenharia Civil,FEJECE,2002,5,5,Não,21.46,465.50,1,10,CE,Fortaleza,UFC,29,367
Consultec Jr - Projetos em Arquitetura e Engenharia Civil,FEJECE,2002,5,5,Não,21.46,450.00,2,10,CE,Fortaleza,UFC,29,367
Consultec Jr - Projetos em Arquitetura e Engenharia Civil,FEJECE,2002,5,5,Não,21.46,5000.00,3,N/A,CE,Fortaleza,UFC,29,367
Consultec Jr - Projetos em Arquitetura e Engenharia Civil,FEJECE,2002,5,5,Não,21.46,1311.00,2,10,CE,Fortaleza,UFC,29,367
Consultec Jr - Projetos em Arquitetura e Engenharia Civil,FEJECE,2002,5,5,Não,21.46,950.00,2,10,CE,Fortaleza,UFC,29,367
Consultec Jr - Projetos em Arquitetura e Engenharia Civil,FEJECE,2002,5,5,Não,21.46,940.00,2,10,CE,Fortaleza,UFC,29,367
Consultec Jr - Projetos em Arquitetura e Engenharia Civil,FEJECE,2002,5,5,Não,21.46,900.00,2,10,CE,Fortaleza,UFC,29,367
Consultec Jr - Projetos em Arquitetura e Engenharia Civil,FEJECE,2002,5,5,Não,21.46,0.00,2,N/A,CE,Fortaleza,UFC,29,367
Consultec Jr - Projetos em Arquitetura e Engenharia Civil,FEJECE,2002,5,5,Não,21.46,1200.00,2,10,CE,Fortaleza,UFC,29,367
Consultec Jr - Projetos em Arquitetura e Engenharia Civil,FEJECE,2002,5,5,Não,21.46,1710.00,4,10,CE,Fortaleza,UFC,29,367
Consultec Jr - Projetos em Arquitetura e Engenharia Civil,FEJECE,2002,5,5,Não,21.46,2536.50,6,N/A,CE,Fortaleza,UFC,29,367
Consultec Jr - Projetos em Arquitetura e Engenharia Civil,FEJECE,2002,5,5,Não,21.46,5000.00,3,N/A,CE,Fortaleza,UFC,29,367
Consultec Jr - Projetos em Arquitetura e Engenharia Civil,FEJECE,2002,5,5,Não,21.46,3500.00,4,N/A,CE,Fortaleza,UFC,29,367
Consultec Jr - Projetos em Arquitetura e Engenharia Civil,FEJECE,2002,5,5,Não,21.46,9703.00,3,N/A,CE,Fortaleza,UFC,29,367
Consultec Jr - Projetos em Arquitetura e Engenharia Civil,FEJECE,2002,5,5,Não,21.46,6606.24,3,N/A,CE,Fortaleza,UFC,29,367
Consultec Jr - Projetos em Arquitetura e Engenharia Civil,FEJECE,2002,5,5,Não,21.46,700.00,2,N/A,CE,Fortaleza,UFC,29,367
Consultec Jr - Projetos em Arquitetura e Engenharia Civil,FEJECE,2002,5,5,Não,21.46,921.50,2,10,CE,Fortaleza,UFC,29,367
Consultec Jr - Projetos em Arquitetura e Engenharia Civil,FEJECE,2002,5,5,Não,21.46,1240.00,2,10,CE,Fortaleza,UFC,29,367
Consultec Jr - Projetos em Arquitetura e Engenharia Civil,FEJECE,2002,5,5,Não,21.46,5000.00,3,N/A,CE,Fortaleza,UFC,29,367
Consultec Jr - Projetos em Arquitetura e Engenharia Civil,FEJECE,2002,5,5,Não,21.46,4710.00,3,N/A,CE,Fortaleza,UFC,29,367
Consultec Jr - Projetos em Arquitetura e Engenharia Civil,FEJECE,2002,5,5,Não,21.46,1000.00,2,10,CE,Fortaleza,UFC,29,367
Consultec Jr - Projetos em Arquitetura e Engenharia Civil,FEJECE,2002,5,5,Não,21.46,6270.00,2,N/A,CE,Fortaleza,UFC,29,367
Consultec Jr - Projetos em Arquitetura e Engenharia Civil,FEJECE,2002,5,5,Não,21.46,4380.00,2,N/A,CE,Fortaleza,UFC,29,367
Consultec Jr - Projetos em Arquitetura e Engenharia Civil,FEJECE,2002,5,5,Não,21.46,900.00,2,N/A,CE,Fortaleza,UFC,29,367
Consultec Jr - Projetos em Arquitetura e Engenharia Civil,FEJECE,2002,5,5,Não,21.46,1076.05,2,10,CE,Fortaleza,UFC,29,367
Consultec Jr - Projetos em Arquitetura e Engenharia Civil,FEJECE,2002,5,5,Não,21.46,970.00,2,10,CE,Fortaleza,UFC,29,367
Consultec Jr - Projetos em Arquitetura e Engenharia Civil,FEJECE,2002,5,5,Não,21.46,2640.00,2,N/A,CE,Fortaleza,UFC,29,367
Consultec Jr - Projetos em Arquitetura e Engenharia Civil,FEJECE,2002,5,5,Não,21.46,3850.00,3,N/A,CE,Fortaleza,UFC,29,367
Consultec Jr - Projetos em Arquitetura e Engenharia Civil,FEJECE,2002,5,5,Não,21.46,4450.00,3,N/A,CE,Fortaleza,UFC,29,367
Consultec Jr - Projetos em Arquitetura e Engenharia Civil,FEJECE,2002,5,5,Não,21.46,2000.00,3,10,CE,Fortaleza,UFC,29,367
Consultec Jr - Projetos em Arquitetura e Engenharia Civil,FEJECE,2002,5,5,Não,21.46,3500.00,2,N/A,CE,Fortaleza,UFC,29,367
Consultec Jr - Projetos em Arquitetura e Engenharia Civil,FEJECE,2002,5,5,Não,21.46,2860.90,2,N/A,CE,Fortaleza,UFC,29,367
LEVE Consultoria e Gestão de Projetos,RioJunior,2018,N/A,1,Não,8.57,1195.43,7,N/A,RJ,Niterói,UFF,21,1158
LEVE Consultoria e Gestão de Projetos,RioJunior,2018,N/A,1,Não,8.57,770.00,5,N/A,RJ,Niterói,UFF,21,1158
LEVE Consultoria e Gestão de Projetos,RioJunior,2018,N/A,1,Não,8.57,720.19,13,10,RJ,Niterói,UFF,21,1158
LEVE Consultoria e Gestão de Projetos,RioJunior,2018,N/A,1,Não,8.57,3803.42,7,N/A,RJ,Niterói,UFF,21,1158
LEVE Consultoria e Gestão de Projetos,RioJunior,2018,N/A,1,Não,8.57,557.87,6,N/A,RJ,Niterói,UFF,21,1158
LEVE Consultoria e Gestão de Projetos,RioJunior,2018,N/A,1,Não,8.57,233.33,3,10,RJ,Niterói,UFF,21,1158
LEVE Consultoria e Gestão de Projetos,RioJunior,2018,N/A,1,Não,8.57,320.00,8,9,RJ,Niterói,UFF,21,1158
Controle Consultoria Jr ,UNIJr-BA,2018,N/A,3,Não,53.57,1500.00,3,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,24,841
Controle Consultoria Jr ,UNIJr-BA,2018,N/A,3,Não,53.57,1800.00,3,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,24,841
Controle Consultoria Jr ,UNIJr-BA,2018,N/A,3,Não,53.57,500.00,1,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,24,841
Controle Consultoria Jr ,UNIJr-BA,2018,N/A,3,Não,53.57,1500.00,3,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,24,841
Controle Consultoria Jr ,UNIJr-BA,2018,N/A,3,Não,53.57,3000.00,3,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,24,841
Controle Consultoria Jr ,UNIJr-BA,2018,N/A,3,Não,53.57,2300.00,3,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,24,841
Controle Consultoria Jr ,UNIJr-BA,2018,N/A,3,Não,53.57,315.00,1,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,24,841
CEANUT,FEJERS,2015,1,3,Não,6.84,746.00,4,N/A,RS,Porto Alegre,Universidade Federal do Rio Grande do Sul,29,107
CEANUT,FEJERS,2015,1,3,Não,6.84,165.00,3,N/A,RS,Porto Alegre,Universidade Federal do Rio Grande do Sul,29,107
CEANUT,FEJERS,2015,1,3,Não,6.84,1138.00,9,N/A,RS,Porto Alegre,Universidade Federal do Rio Grande do Sul,29,107
CEANUT,FEJERS,2015,1,3,Não,6.84,5000.00,20,N/A,RS,Porto Alegre,Universidade Federal do Rio Grande do Sul,29,107
CEANUT,FEJERS,2015,1,3,Não,6.84,1720.00,3,N/A,RS,Porto Alegre,Universidade Federal do Rio Grande do Sul,29,107
CEANUT,FEJERS,2015,1,3,Não,6.84,550.00,5,10,RS,Porto Alegre,Universidade Federal do Rio Grande do Sul,29,107
CEANUT,FEJERS,2015,1,3,Não,6.84,1650.00,3,10,RS,Porto Alegre,Universidade Federal do Rio Grande do Sul,29,107
CEANUT,FEJERS,2015,1,3,Não,6.84,220.00,2,N/A,RS,Porto Alegre,Universidade Federal do Rio Grande do Sul,29,107
CEANUT,FEJERS,2015,1,3,Não,6.84,120.00,1,10,RS,Porto Alegre,Universidade Federal do Rio Grande do Sul,29,107
CEANUT,FEJERS,2015,1,3,Não,6.84,660.00,6,N/A,RS,Porto Alegre,Universidade Federal do Rio Grande do Sul,29,107
CEANUT,FEJERS,2015,1,3,Não,6.84,638.00,6,N/A,RS,Porto Alegre,Universidade Federal do Rio Grande do Sul,29,107
CEANUT,FEJERS,2015,1,3,Não,6.84,890.00,4,N/A,RS,Porto Alegre,Universidade Federal do Rio Grande do Sul,29,107
CEANUT,FEJERS,2015,1,3,Não,6.84,270.00,3,N/A,RS,Porto Alegre,Universidade Federal do Rio Grande do Sul,29,107
CEANUT,FEJERS,2015,1,3,Não,6.84,270.00,1,10,RS,Porto Alegre,Universidade Federal do Rio Grande do Sul,29,107
CEANUT,FEJERS,2015,1,3,Não,6.84,130.00,3,7,RS,Porto Alegre,Universidade Federal do Rio Grande do Sul,29,107
CEANUT,FEJERS,2015,1,3,Não,6.84,6340.00,12,N/A,RS,Porto Alegre,Universidade Federal do Rio Grande do Sul,29,107
CEANUT,FEJERS,2015,1,3,Não,6.84,330.00,5,10,RS,Porto Alegre,Universidade Federal do Rio Grande do Sul,29,107
CEANUT,FEJERS,2015,1,3,Não,6.84,740.00,7,10,RS,Porto Alegre,Universidade Federal do Rio Grande do Sul,29,107
Socius - Consultoria Júnior em Ciências Sociais,Concentro,2016,1,1,Não,28.25,2700.00,5,N/A,DF,Brasília,UnB,11,275
Socius - Consultoria Júnior em Ciências Sociais,Concentro,2016,1,1,Não,28.25,364.00,3,N/A,DF,Brasília,UnB,11,275
Socius - Consultoria Júnior em Ciências Sociais,Concentro,2016,1,1,Não,28.25,44700.00,5,N/A,DF,Brasília,UnB,11,275
EcapJr,FEJEMG,2018,N/A,3,Não,24.88,590.00,1,N/A,MG,,UFV,17,1205
EcapJr,FEJEMG,2018,N/A,3,Não,24.88,595.00,1,N/A,MG,,UFV,17,1205
EcapJr,FEJEMG,2018,N/A,3,Não,24.88,500.00,1,N/A,MG,,UFV,17,1205
EcapJr,FEJEMG,2018,N/A,3,Não,24.88,590.00,1,N/A,MG,,UFV,17,1205
EcapJr,FEJEMG,2018,N/A,3,Não,24.88,590.00,1,N/A,MG,,UFV,17,1205
PROJEQ,PB Júnior,2017,2,2,Não,27.86,2120.00,4,N/A,PB,,UFPB,39,534
PROJEQ,PB Júnior,2017,2,2,Não,27.86,3450.00,4,N/A,PB,,UFPB,39,534
PROJEQ,PB Júnior,2017,2,2,Não,27.86,2112.28,4,N/A,PB,,UFPB,39,534
PROJEQ,PB Júnior,2017,2,2,Não,27.86,985.57,3,N/A,PB,,UFPB,39,534
PROJEQ,PB Júnior,2017,2,2,Não,27.86,1647.75,5,N/A,PB,,UFPB,39,534
Aspecto Empreendimento Criativo,FEJEMG,2017,2,3,Não,17.08,450.00,4,N/A,MG,Juiz de Fora,UFJF,33,636
Aspecto Empreendimento Criativo,FEJEMG,2017,2,3,Não,17.08,400.00,3,N/A,MG,Juiz de Fora,UFJF,33,636
Aspecto Empreendimento Criativo,FEJEMG,2017,2,3,Não,17.08,1150.00,3,10,MG,Juiz de Fora,UFJF,33,636
Aspecto Empreendimento Criativo,FEJEMG,2017,2,3,Não,17.08,1070.00,3,N/A,MG,Juiz de Fora,UFJF,33,636
Aspecto Empreendimento Criativo,FEJEMG,2017,2,3,Não,17.08,1000.00,4,10,MG,Juiz de Fora,UFJF,33,636
Aspecto Empreendimento Criativo,FEJEMG,2017,2,3,Não,17.08,2035.00,3,N/A,MG,Juiz de Fora,UFJF,33,636
Aspecto Empreendimento Criativo,FEJEMG,2017,2,3,Não,17.08,120.00,2,10,MG,Juiz de Fora,UFJF,33,636
Aspecto Empreendimento Criativo,FEJEMG,2017,2,3,Não,17.08,1575.00,3,N/A,MG,Juiz de Fora,UFJF,33,636
Aspecto Empreendimento Criativo,FEJEMG,2017,2,3,Não,17.08,1800.00,5,N/A,MG,Juiz de Fora,UFJF,33,636
Aspecto Empreendimento Criativo,FEJEMG,2017,2,3,Não,17.08,900.00,3,N/A,MG,Juiz de Fora,UFJF,33,636
Aspecto Empreendimento Criativo,FEJEMG,2017,2,3,Não,17.08,3000.00,10,N/A,MG,Juiz de Fora,UFJF,33,636
Aspecto Empreendimento Criativo,FEJEMG,2017,2,3,Não,17.08,780.00,2,N/A,MG,Juiz de Fora,UFJF,33,636
Aspecto Empreendimento Criativo,FEJEMG,2017,2,3,Não,17.08,3035.00,3,N/A,MG,Juiz de Fora,UFJF,33,636
Aspecto Empreendimento Criativo,FEJEMG,2017,2,3,Não,17.08,1338.80,3,8,MG,Juiz de Fora,UFJF,33,636
Aspecto Empreendimento Criativo,FEJEMG,2017,2,3,Não,17.08,250.00,3,N/A,MG,Juiz de Fora,UFJF,33,636
Datum Engenharia Jr.,UNIJr-BA,2015,2,3,Não,31,1200.00,6,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,11,356
Datum Engenharia Jr.,UNIJr-BA,2015,2,3,Não,31,600.00,4,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,11,356
