EMPRESA_JUNIOR,FEDERACAO,ANO_FEDERACAO,CLUSTER_2018,CLUSTER_2019,AC,TEMPO_MEDIO_DIAS,FATURAMENTO,N_MEMBROS_PROJETO,NPS,ESTADO,CIDADE,UNIVERSIDADE,MEMBROS,ID,ACAO_COMPARTILHADA,MES
Tetris Empresa Júnior ,FEJEPAR,2011,2,4,Não,24.64,4200.00,3,N/A,PR,Curitiba,UTFPR,24,347,Sim,6
Tetris Empresa Júnior ,FEJEPAR,2011,2,4,Não,24.64,4240.00,2,N/A,PR,Curitiba,UTFPR,24,347,Não,6
Tetris Empresa Júnior ,FEJEPAR,2011,2,4,Não,24.64,186.00,2,N/A,PR,Curitiba,UTFPR,24,347,Não,6
Tetris Empresa Júnior ,FEJEPAR,2011,2,4,Não,24.64,2500.00,3,N/A,PR,Curitiba,UTFPR,24,347,Não,6
Tetris Empresa Júnior ,FEJEPAR,2011,2,4,Não,24.64,1980.00,2,N/A,PR,Curitiba,UTFPR,24,347,Não,6
Tetris Empresa Júnior ,FEJEPAR,2011,2,4,Não,24.64,2675.00,2,N/A,PR,Curitiba,UTFPR,24,347,Não,6
Tetris Empresa Júnior ,FEJEPAR,2011,2,4,Não,24.64,3500.00,1,N/A,PR,Curitiba,UTFPR,24,347,Não,7
Tetris Empresa Júnior ,FEJEPAR,2011,2,4,Não,24.64,1300.00,1,N/A,PR,Curitiba,UTFPR,24,347,Não,7
Tetris Empresa Júnior ,FEJEPAR,2011,2,4,Não,24.64,1550.00,1,N/A,PR,Curitiba,UTFPR,24,347,Não,7
Lamparina Design,Concentro,2009,3,3,Não,35,1985.00,3,N/A,DF,Brasília,UnB,21,86,Não,2
Lamparina Design,Concentro,2009,3,3,Não,35,5000.00,4,N/A,DF,Brasília,UnB,21,86,Não,3
Lamparina Design,Concentro,2009,3,3,Não,35,2825.00,2,N/A,DF,Brasília,UnB,21,86,Não,3
Lamparina Design,Concentro,2009,3,3,Não,35,800.00,1,N/A,DF,Brasília,UnB,21,86,Não,8
Lamparina Design,Concentro,2009,3,3,Não,35,4200.00,4,N/A,DF,Brasília,UnB,21,86,Não,5
Lamparina Design,Concentro,2009,3,3,Não,35,5220.00,1,N/A,DF,Brasília,UnB,21,86,Não,6
Lamparina Design,Concentro,2009,3,3,Não,35,1700.00,3,N/A,DF,Brasília,UnB,21,86,Não,6
Távola - Empresa Júnior de Administração ,RN Júnior,2019,N/A,N/A,Não,0,10000.00,7,N/A,RN,Mossoró,Universidade Potiguar,10,1436,Não,6
Távola - Empresa Júnior de Administração ,RN Júnior,2019,N/A,N/A,Não,0,2920.53,N/A,9,RN,Mossoró,Universidade Potiguar,10,1436,Não,5
PRODCOM,FEJESC,2019,N/A,5,Não,16.17,200.00,3,N/A,SC,Joinville,Sociesc,12,1277,Não,2
PRODCOM,FEJESC,2019,N/A,5,Não,16.17,750.00,3,N/A,SC,Joinville,Sociesc,12,1277,Não,3
PRODCOM,FEJESC,2019,N/A,5,Não,16.17,2000.00,3,N/A,SC,Joinville,Sociesc,12,1277,Não,8
PRODCOM,FEJESC,2019,N/A,5,Não,16.17,800.00,1,N/A,SC,Joinville,Sociesc,12,1277,Não,4
PRODCOM,FEJESC,2019,N/A,5,Não,16.17,500.00,2,N/A,SC,Joinville,Sociesc,12,1277,Não,5
PRODCOM,FEJESC,2019,N/A,5,Não,16.17,400.00,4,N/A,SC,Joinville,Sociesc,12,1277,Não,5
Qualimentos Júnior,FEJESP,2015,4,5,Não,5.2,4800.00,3,N/A,SP,Pirassununga,Universidade de São Paulo,43,421,Não,5
Qualimentos Júnior,FEJESP,2015,4,5,Não,5.2,145.00,3,N/A,SP,Pirassununga,Universidade de São Paulo,43,421,Não,2
Qualimentos Júnior,FEJESP,2015,4,5,Não,5.2,1750.00,3,N/A,SP,Pirassununga,Universidade de São Paulo,43,421,Não,2
Qualimentos Júnior,FEJESP,2015,4,5,Não,5.2,360.00,1,N/A,SP,Pirassununga,Universidade de São Paulo,43,421,Não,1
Qualimentos Júnior,FEJESP,2015,4,5,Não,5.2,120.00,1,N/A,SP,Pirassununga,Universidade de São Paulo,43,421,Não,1
Qualimentos Júnior,FEJESP,2015,4,5,Não,5.2,1860.00,3,N/A,SP,Pirassununga,Universidade de São Paulo,43,421,Sim,3
Qualimentos Júnior,FEJESP,2015,4,5,Não,5.2,145.00,3,N/A,SP,Pirassununga,Universidade de São Paulo,43,421,Não,4
Qualimentos Júnior,FEJESP,2015,4,5,Não,5.2,14800.00,5,N/A,SP,Pirassununga,Universidade de São Paulo,43,421,Sim,2
Qualimentos Júnior,FEJESP,2015,4,5,Não,5.2,5300.00,4,N/A,SP,Pirassununga,Universidade de São Paulo,43,421,Sim,7
Qualimentos Júnior,FEJESP,2015,4,5,Não,5.2,650.00,4,N/A,SP,Pirassununga,Universidade de São Paulo,43,421,Não,7
Qualimentos Júnior,FEJESP,2015,4,5,Não,5.2,1825.00,3,N/A,SP,Pirassununga,Universidade de São Paulo,43,421,Não,7
Qualimentos Júnior,FEJESP,2015,4,5,Não,5.2,5642.00,1,N/A,SP,Pirassununga,Universidade de São Paulo,43,421,Não,7
Qualimentos Júnior,FEJESP,2015,4,5,Não,5.2,2175.00,1,N/A,SP,Pirassununga,Universidade de São Paulo,43,421,Não,7
Qualimentos Júnior,FEJESP,2015,4,5,Não,5.2,14400.00,1,N/A,SP,Pirassununga,Universidade de São Paulo,43,421,Não,7
Qualimentos Júnior,FEJESP,2015,4,5,Não,5.2,6000.00,1,N/A,SP,Pirassununga,Universidade de São Paulo,43,421,Não,8
Qualimentos Júnior,FEJESP,2015,4,5,Não,5.2,6900.00,4,N/A,SP,Pirassununga,Universidade de São Paulo,43,421,Não,8
Qualimentos Júnior,FEJESP,2015,4,5,Não,5.2,4000.00,1,N/A,SP,Pirassununga,Universidade de São Paulo,43,421,Não,8
Qualimentos Júnior,FEJESP,2015,4,5,Não,5.2,2000.00,1,N/A,SP,Pirassununga,Universidade de São Paulo,43,421,Não,8
BioLógica Jr.,Juniores,2018,N/A,1,Não,27.33,346.50,5,9,ES,,Universidade Federal do Espírito Santo,7,1059,Não,4
BioLógica Jr.,Juniores,2018,N/A,1,Não,27.33,1356.00,5,N/A,ES,,Universidade Federal do Espírito Santo,7,1059,Não,7
BioLógica Jr.,Juniores,2018,N/A,1,Não,27.33,325.00,1,9,ES,,Universidade Federal do Espírito Santo,7,1059,Não,5
EletroJr,UNIJr-BA,2003,4,3,Não,22.24,730.00,3,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,34,257,Não,1
EletroJr,UNIJr-BA,2003,4,3,Não,22.24,2300.00,2,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,34,257,Não,1
EletroJr,UNIJr-BA,2003,4,3,Não,22.24,500.00,1,10,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,34,257,Não,2
EletroJr,UNIJr-BA,2003,4,3,Não,22.24,2115.00,3,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,34,257,Não,2
EletroJr,UNIJr-BA,2003,4,3,Não,22.24,550.00,1,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,34,257,Não,2
EletroJr,UNIJr-BA,2003,4,3,Não,22.24,2150.00,1,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,34,257,Não,2
EletroJr,UNIJr-BA,2003,4,3,Não,22.24,5360.00,5,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,34,257,Não,5
EletroJr,UNIJr-BA,2003,4,3,Não,22.24,575.00,1,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,34,257,Não,2
EletroJr,UNIJr-BA,2003,4,3,Não,22.24,2000.00,2,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,34,257,Não,4
EletroJr,UNIJr-BA,2003,4,3,Não,22.24,575.00,1,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,34,257,Não,2
EletroJr,UNIJr-BA,2003,4,3,Não,22.24,2720.00,2,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,34,257,Não,4
EletroJr,UNIJr-BA,2003,4,3,Não,22.24,3200.00,2,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,34,257,Não,4
EletroJr,UNIJr-BA,2003,4,3,Não,22.24,4300.00,3,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,34,257,Não,5
EletroJr,UNIJr-BA,2003,4,3,Não,22.24,200.00,1,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,34,257,Não,2
EletroJr,UNIJr-BA,2003,4,3,Não,22.24,700.00,2,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,34,257,Não,4
EletroJr,UNIJr-BA,2003,4,3,Não,22.24,2600.00,5,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,34,257,Não,3
EletroJr,UNIJr-BA,2003,4,3,Não,22.24,3000.00,2,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,34,257,Não,4
EletroJr,UNIJr-BA,2003,4,3,Não,22.24,3750.00,5,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,34,257,Não,3
EletroJr,UNIJr-BA,2003,4,3,Não,22.24,200.00,1,9,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,34,257,Não,2
EletroJr,UNIJr-BA,2003,4,3,Não,22.24,2000.00,2,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,34,257,Não,4
EletroJr,UNIJr-BA,2003,4,3,Não,22.24,3850.00,4,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,34,257,Não,4
EletroJr,UNIJr-BA,2003,4,3,Não,22.24,2000.00,2,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,34,257,Não,4
EletroJr,UNIJr-BA,2003,4,3,Não,22.24,2500.00,2,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,34,257,Não,2
EletroJr,UNIJr-BA,2003,4,3,Não,22.24,8500.00,2,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,34,257,Não,2
EletroJr,UNIJr-BA,2003,4,3,Não,22.24,1000.00,3,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,34,257,Não,1
EletroJr,UNIJr-BA,2003,4,3,Não,22.24,700.00,1,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,34,257,Não,4
EletroJr,UNIJr-BA,2003,4,3,Não,22.24,2000.00,1,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,34,257,Não,5
EletroJr,UNIJr-BA,2003,4,3,Não,22.24,500.00,3,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,34,257,Não,5
EletroJr,UNIJr-BA,2003,4,3,Não,22.24,2500.00,1,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,34,257,Não,5
EletroJr,UNIJr-BA,2003,4,3,Não,22.24,1200.00,2,10,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,34,257,Não,5
EletroJr,UNIJr-BA,2003,4,3,Não,22.24,250.00,1,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,34,257,Não,5
EletroJr,UNIJr-BA,2003,4,3,Não,22.24,1100.00,3,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,34,257,Sim,7
EletroJr,UNIJr-BA,2003,4,3,Não,22.24,4862.00,3,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,34,257,Não,7
EletroJr,UNIJr-BA,2003,4,3,Não,22.24,630.00,1,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,34,257,Não,6
EletroJr,UNIJr-BA,2003,4,3,Não,22.24,600.00,3,10,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,34,257,Não,1
EletroJr,UNIJr-BA,2003,4,3,Não,22.24,4800.00,1,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,34,257,Não,8
EletroJr,UNIJr-BA,2003,4,3,Não,22.24,1582.00,3,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,34,257,Não,7
EletroJr,UNIJr-BA,2003,4,3,Não,22.24,950.00,1,N/A,BA,Salvador,UNIVERSIDADE FEDERAL DA BAHIA,34,257,Não,8
Arché Empresa Júnior,FEJEMG,2015,2,3,Não,45.6,2350.00,3,N/A,MG,São João del Rei,UFSJ,30,244,Não,5
Arché Empresa Júnior,FEJEMG,2015,2,3,Não,45.6,3080.00,3,N/A,MG,São João del Rei,UFSJ,30,244,Sim,1
Arché Empresa Júnior,FEJEMG,2015,2,3,Não,45.6,1660.00,3,N/A,MG,São João del Rei,UFSJ,30,244,Não,5
Arché Empresa Júnior,FEJEMG,2015,2,3,Não,45.6,1600.00,1,N/A,MG,São João del Rei,UFSJ,30,244,Não,5
Arché Empresa Júnior,FEJEMG,2015,2,3,Não,45.6,1040.00,1,N/A,MG,São João del Rei,UFSJ,30,244,Não,5
Arché Empresa Júnior,FEJEMG,2015,2,3,Não,45.6,570.00,2,N/A,MG,São João del Rei,UFSJ,30,244,Não,4
Arché Empresa Júnior,FEJEMG,2015,2,3,Não,45.6,2000.00,1,N/A,MG,São João del Rei,UFSJ,30,244,Não,5
Arché Empresa Júnior,FEJEMG,2015,2,3,Não,45.6,700.00,1,N/A,MG,São João del Rei,UFSJ,30,244,Não,3
Arché Empresa Júnior,FEJEMG,2015,2,3,Não,45.6,1400.00,3,N/A,MG,São João del Rei,UFSJ,30,244,Não,3
Arché Empresa Júnior,FEJEMG,2015,2,3,Não,45.6,2000.00,3,N/A,MG,São João del Rei,UFSJ,30,244,Não,3
Arché Empresa Júnior,FEJEMG,2015,2,3,Não,45.6,480.00,2,8,MG,São João del Rei,UFSJ,30,244,Não,3
Arché Empresa Júnior,FEJEMG,2015,2,3,Não,45.6,600.00,1,N/A,MG,São João del Rei,UFSJ,30,244,Não,3
Arché Empresa Júnior,FEJEMG,2015,2,3,Não,45.6,885.00,1,N/A,MG,São João del Rei,UFSJ,30,244,Não,5
Arché Empresa Júnior,FEJEMG,2015,2,3,Não,45.6,600.00,1,N/A,MG,São João del Rei,UFSJ,30,244,Não,3
Arché Empresa Júnior,FEJEMG,2015,2,3,Não,45.6,1400.00,1,N/A,MG,São João del Rei,UFSJ,30,244,Não,6
Arché Empresa Júnior,FEJEMG,2015,2,3,Não,45.6,1100.00,3,10,MG,São João del Rei,UFSJ,30,244,Sim,3
Arché Empresa Júnior,FEJEMG,2015,2,3,Não,45.6,3400.00,1,N/A,MG,São João del Rei,UFSJ,30,244,Não,6
Arché Empresa Júnior,FEJEMG,2015,2,3,Não,45.6,730.00,3,10,MG,São João del Rei,UFSJ,30,244,Não,3
Arché Empresa Júnior,FEJEMG,2015,2,3,Não,45.6,500.00,2,N/A,MG,São João del Rei,UFSJ,30,244,Não,6
Arché Empresa Júnior,FEJEMG,2015,2,3,Não,45.6,2400.00,N/A,N/A,MG,São João del Rei,UFSJ,30,244,Não,8
Arché Empresa Júnior,FEJEMG,2015,2,3,Não,45.6,3200.00,N/A,N/A,MG,São João del Rei,UFSJ,30,244,Não,8
Fluxo Consultoria,RioJunior,1998,5,5,Não,15.49,3500.00,4,N/A,RJ,Rio de Janeiro,UFRJ,113,42,Não,5
Fluxo Consultoria,RioJunior,1998,5,5,Não,15.49,8300.00,4,N/A,RJ,Rio de Janeiro,UFRJ,113,42,Sim,8
Fluxo Consultoria,RioJunior,1998,5,5,Não,15.49,8000.00,4,N/A,RJ,Rio de Janeiro,UFRJ,113,42,Não,8
Fluxo Consultoria,RioJunior,1998,5,5,Não,15.49,4680.00,4,N/A,RJ,Rio de Janeiro,UFRJ,113,42,Não,8
Fluxo Consultoria,RioJunior,1998,5,5,Não,15.49,5280.00,5,N/A,RJ,Rio de Janeiro,UFRJ,113,42,Não,8
Fluxo Consultoria,RioJunior,1998,5,5,Não,15.49,3220.00,4,10,RJ,Rio de Janeiro,UFRJ,113,42,Não,1
Fluxo Consultoria,RioJunior,1998,5,5,Não,15.49,6300.00,6,N/A,RJ,Rio de Janeiro,UFRJ,113,42,Não,8
Fluxo Consultoria,RioJunior,1998,5,5,Não,15.49,16000.00,1,N/A,RJ,Rio de Janeiro,UFRJ,113,42,Não,5
Fluxo Consultoria,RioJunior,1998,5,5,Não,15.49,21000.00,3,N/A,RJ,Rio de Janeiro,UFRJ,113,42,Não,5
Fluxo Consultoria,RioJunior,1998,5,5,Não,15.49,3960.00,4,N/A,RJ,Rio de Janeiro,UFRJ,113,42,Não,5
Fluxo Consultoria,RioJunior,1998,5,5,Não,15.49,4900.00,3,N/A,RJ,Rio de Janeiro,UFRJ,113,42,Não,4
Fluxo Consultoria,RioJunior,1998,5,5,Não,15.49,14800.00,4,N/A,RJ,Rio de Janeiro,UFRJ,113,42,Não,2
Fluxo Consultoria,RioJunior,1998,5,5,Não,15.49,12000.00,2,N/A,RJ,Rio de Janeiro,UFRJ,113,42,Não,2
Fluxo Consultoria,RioJunior,1998,5,5,Não,15.49,6600.00,5,N/A,RJ,Rio de Janeiro,UFRJ,113,42,Não,2
Fluxo Consultoria,RioJunior,1998,5,5,Não,15.49,9300.00,5,N/A,RJ,Rio de Janeiro,UFRJ,113,42,Não,5
Fluxo Consultoria,RioJunior,1998,5,5,Não,15.49,2500.00,4,10,RJ,Rio de Janeiro,UFRJ,113,42,Não,2
Fluxo Consultoria,RioJunior,1998,5,5,Não,15.49,4000.00,4,10,RJ,Rio de Janeiro,UFRJ,113,42,Não,2
Fluxo Consultoria,RioJunior,1998,5,5,Não,15.49,5040.00,5,N/A,RJ,Rio de Janeiro,UFRJ,113,42,Não,2
Fluxo Consultoria,RioJunior,1998,5,5,Não,15.49,9400.00,6,10,RJ,Rio de Janeiro,UFRJ,113,42,Não,4
Fluxo Consultoria,RioJunior,1998,5,5,Não,15.49,6900.00,5,10,RJ,Rio de Janeiro,UFRJ,113,42,Não,1
Fluxo Consultoria,RioJunior,1998,5,5,Não,15.49,7260.00,4,10,RJ,Rio de Janeiro,UFRJ,113,42,Não,1
Fluxo Consultoria,RioJunior,1998,5,5,Não,15.49,8250.00,4,N/A,RJ,Rio de Janeiro,UFRJ,113,42,Não,2
Fluxo Consultoria,RioJunior,1998,5,5,Não,15.49,6400.00,6,N/A,RJ,Rio de Janeiro,UFRJ,113,42,Não,5
Fluxo Consultoria,RioJunior,1998,5,5,Não,15.49,115000.00,4,N/A,RJ,Rio de Janeiro,UFRJ,113,42,Não,5
Fluxo Consultoria,RioJunior,1998,5,5,Não,15.49,9480.00,4,N/A,RJ,Rio de Janeiro,UFRJ,113,42,Não,3
Fluxo Consultoria,RioJunior,1998,5,5,Não,15.49,1400.00,2,N/A,RJ,Rio de Janeiro,UFRJ,113,42,Não,2
Fluxo Consultoria,RioJunior,1998,5,5,Não,15.49,24000.00,4,N/A,RJ,Rio de Janeiro,UFRJ,113,42,Não,3
Fluxo Consultoria,RioJunior,1998,5,5,Não,15.49,13150.00,5,N/A,RJ,Rio de Janeiro,UFRJ,113,42,Não,3
Fluxo Consultoria,RioJunior,1998,5,5,Não,15.49,2880.00,4,10,RJ,Rio de Janeiro,UFRJ,113,42,Não,3
Fluxo Consultoria,RioJunior,1998,5,5,Não,15.49,1700.00,4,10,RJ,Rio de Janeiro,UFRJ,113,42,Não,4
Fluxo Consultoria,RioJunior,1998,5,5,Não,15.49,3960.00,4,10,RJ,Rio de Janeiro,UFRJ,113,42,Não,3
Fluxo Consultoria,RioJunior,1998,5,5,Não,15.49,6400.00,6,N/A,RJ,Rio de Janeiro,UFRJ,113,42,Não,4
Fluxo Consultoria,RioJunior,1998,5,5,Não,15.49,8600.00,3,10,RJ,Rio de Janeiro,UFRJ,113,42,Não,4
Fluxo Consultoria,RioJunior,1998,5,5,Não,15.49,12240.00,5,N/A,RJ,Rio de Janeiro,UFRJ,113,42,Não,8
Fluxo Consultoria,RioJunior,1998,5,5,Não,15.49,4680.00,4,10,RJ,Rio de Janeiro,UFRJ,113,42,Não,4
Fluxo Consultoria,RioJunior,1998,5,5,Não,15.49,9800.00,4,N/A,RJ,Rio de Janeiro,UFRJ,113,42,Não,5
Fluxo Consultoria,RioJunior,1998,5,5,Não,15.49,2900.00,3,N/A,RJ,Rio de Janeiro,UFRJ,113,42,Não,8
Fluxo Consultoria,RioJunior,1998,5,5,Não,15.49,12700.00,5,N/A,RJ,Rio de Janeiro,UFRJ,113,42,Não,6
Fluxo Consultoria,RioJunior,1998,5,5,Não,15.49,7500.00,6,N/A,RJ,Rio de Janeiro,UFRJ,113,42,Não,4
Fluxo Consultoria,RioJunior,1998,5,5,Não,15.49,1500.00,4,10,RJ,Rio de Janeiro,UFRJ,113,42,Não,2
Fluxo Consultoria,RioJunior,1998,5,5,Não,15.49,3500.00,4,10,RJ,Rio de Janeiro,UFRJ,113,42,Não,3
Fluxo Consultoria,RioJunior,1998,5,5,Não,15.49,28500.00,5,N/A,RJ,Rio de Janeiro,UFRJ,113,42,Não,6
Fluxo Consultoria,RioJunior,1998,5,5,Não,15.49,11000.00,4,N/A,RJ,Rio de Janeiro,UFRJ,113,42,Não,6
Fluxo Consultoria,RioJunior,1998,5,5,Não,15.49,4200.00,4,10,RJ,Rio de Janeiro,UFRJ,113,42,Não,6
Fluxo Consultoria,RioJunior,1998,5,5,Não,15.49,24000.00,2,N/A,RJ,Rio de Janeiro,UFRJ,113,42,Não,1
Fluxo Consultoria,RioJunior,1998,5,5,Não,15.49,3500.00,4,N/A,RJ,Rio de Janeiro,UFRJ,113,42,Não,6
Fluxo Consultoria,RioJunior,1998,5,5,Não,15.49,32850.00,6,N/A,RJ,Rio de Janeiro,UFRJ,113,42,Não,6
Fluxo Consultoria,RioJunior,1998,5,5,Não,15.49,1575.00,3,10,RJ,Rio de Janeiro,UFRJ,113,42,Não,6
Fluxo Consultoria,RioJunior,1998,5,5,Não,15.49,5500.00,4,10,RJ,Rio de Janeiro,UFRJ,113,42,Não,1
Fluxo Consultoria,RioJunior,1998,5,5,Não,15.49,17500.00,4,N/A,RJ,Rio de Janeiro,UFRJ,113,42,Não,6
Fluxo Consultoria,RioJunior,1998,5,5,Não,15.49,3500.00,5,9,RJ,Rio de Janeiro,UFRJ,113,42,Não,4
Fluxo Consultoria,RioJunior,1998,5,5,Não,15.49,9480.00,5,N/A,RJ,Rio de Janeiro,UFRJ,113,42,Não,6
Fluxo Consultoria,RioJunior,1998,5,5,Não,15.49,7200.00,4,N/A,RJ,Rio de Janeiro,UFRJ,113,42,Não,6
Fluxo Consultoria,RioJunior,1998,5,5,Não,15.49,8100.00,5,N/A,RJ,Rio de Janeiro,UFRJ,113,42,Não,7
Fluxo Consultoria,RioJunior,1998,5,5,Não,15.49,4500.00,4,N/A,RJ,Rio de Janeiro,UFRJ,113,42,Não,7
Fluxo Consultoria,RioJunior,1998,5,5,Não,15.49,6500.00,5,N/A,RJ,Rio de Janeiro,UFRJ,113,42,Não,6
Fluxo Consultoria,RioJunior,1998,5,5,Não,15.49,2000.00,5,N/A,RJ,Rio de Janeiro,UFRJ,113,42,Não,7
Fluxo Consultoria,RioJunior,1998,5,5,Não,15.49,8500.00,3,N/A,RJ,Rio de Janeiro,UFRJ,113,42,Não,7
Fluxo Consultoria,RioJunior,1998,5,5,Não,15.49,2350.00,1,N/A,RJ,Rio de Janeiro,UFRJ,113,42,Não,7
Fluxo Consultoria,RioJunior,1998,5,5,Não,15.49,9900.00,4,N/A,RJ,Rio de Janeiro,UFRJ,113,42,Não,7
Fluxo Consultoria,RioJunior,1998,5,5,Não,15.49,3600.00,3,N/A,RJ,Rio de Janeiro,UFRJ,113,42,Não,7
Fluxo Consultoria,RioJunior,1998,5,5,Não,15.49,2900.00,5,N/A,RJ,Rio de Janeiro,UFRJ,113,42,Não,7
Fluxo Consultoria,RioJunior,1998,5,5,Não,15.49,8000.00,4,N/A,RJ,Rio de Janeiro,UFRJ,113,42,Não,7
Fluxo Consultoria,RioJunior,1998,5,5,Não,15.49,29160.00,6,N/A,RJ,Rio de Janeiro,UFRJ,113,42,Não,7
Fluxo Consultoria,RioJunior,1998,5,5,Não,15.49,4000.00,5,N/A,RJ,Rio de Janeiro,UFRJ,113,42,Não,6
Orc'estra Gamificação,Concentro,2017,2,2,Não,81,2435.73,5,9,DF,Brasília,UnB,26,592,Não,1
Orc'estra Gamificação,Concentro,2017,2,2,Não,81,2011.23,5,N/A,DF,Brasília,UnB,26,592,Não,7
Orc'estra Gamificação,Concentro,2017,2,2,Não,81,19237.00,6,N/A,DF,Brasília,UnB,26,592,Não,7
Estatis Jr.,FEJEMG,2019,N/A,N/A,Não,0,460.50,N/A,N/A,MG,,UFOP,8,1468,Não,2
ACEEP Jr,Pará Júnior,2016,2,2,Não,20,1000.00,3,N/A,PA,Belém,Universidade federal rural do Pará,15,117,Não,4
ACEEP Jr,Pará Júnior,2016,2,2,Não,20,2100.00,5,N/A,PA,Belém,Universidade federal rural do Pará,15,117,Não,3
ACEEP Jr,Pará Júnior,2016,2,2,Não,20,8750.00,2,N/A,PA,Belém,Universidade federal rural do Pará,15,117,Não,3
ACEEP Jr,Pará Júnior,2016,2,2,Não,20,1750.00,5,N/A,PA,Belém,Universidade federal rural do Pará,15,117,Não,3
EPRO Consultoria,FEJECE,2012,4,4,Não,79.53,4500.00,4,10,CE,Fortaleza,UNIFOR,26,22,Não,1
EPRO Consultoria,FEJECE,2012,4,4,Não,79.53,4800.00,3,10,CE,Fortaleza,UNIFOR,26,22,Não,2
EPRO Consultoria,FEJECE,2012,4,4,Não,79.53,4338.00,3,N/A,CE,Fortaleza,UNIFOR,26,22,Não,5
EPRO Consultoria,FEJECE,2012,4,4,Não,79.53,3850.00,3,N/A,CE,Fortaleza,UNIFOR,26,22,Não,5
EPRO Consultoria,FEJECE,2012,4,4,Não,79.53,4500.00,3,N/A,CE,Fortaleza,UNIFOR,26,22,Não,3
EPRO Consultoria,FEJECE,2012,4,4,Não,79.53,8521.00,2,N/A,CE,Fortaleza,UNIFOR,26,22,Sim,3
EPRO Consultoria,FEJECE,2012,4,4,Não,79.53,4200.00,3,N/A,CE,Fortaleza,UNIFOR,26,22,Não,4
EPRO Consultoria,FEJECE,2012,4,4,Não,79.53,4500.00,4,N/A,CE,Fortaleza,UNIFOR,26,22,Não,3
EPRO Consultoria,FEJECE,2012,4,4,Não,79.53,3625.00,3,N/A,CE,Fortaleza,UNIFOR,26,22,Não,6
EPRO Consultoria,FEJECE,2012,4,4,Não,79.53,5088.34,3,N/A,CE,Fortaleza,UNIFOR,26,22,Não,6
EPRO Consultoria,FEJECE,2012,4,4,Não,79.53,4052.05,3,N/A,CE,Fortaleza,UNIFOR,26,22,Não,8
EPRO Consultoria,FEJECE,2012,4,4,Não,79.53,9000.00,4,N/A,CE,Fortaleza,UNIFOR,26,22,Não,5
EPRO Consultoria,FEJECE,2012,4,4,Não,79.53,6750.00,3,N/A,CE,Fortaleza,UNIFOR,26,22,Não,5
Cinética Júnior,Juniores,2016,1,1,Não,62,1580.00,6,N/A,ES,Jerônimo Monteiro,Universidade Federal do Espírito Santo,19,381,Não,5
Cinética Júnior,Juniores,2016,1,1,Não,62,600.00,1,N/A,ES,Jerônimo Monteiro,Universidade Federal do Espírito Santo,19,381,Não,8
Cinética Júnior,Juniores,2016,1,1,Não,62,600.00,6,N/A,ES,Jerônimo Monteiro,Universidade Federal do Espírito Santo,19,381,Não,6
